proto,port_src,port_dst,pkt_size,label
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,940,1
17,0,0,940,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1102,1
17,0,0,1102,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,680,1
17,0,0,680,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1166,1
17,0,0,1166,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,972,1
17,0,0,972,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,940,1
17,0,0,940,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1506,1
17,0,0,1506,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,940,1
17,0,0,940,1
17,0,0,1001,1
17,0,0,1001,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,993,1
17,0,0,993,1
17,0,0,1166,1
17,0,0,1166,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,940,1
17,0,0,940,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1025,1
17,0,0,1025,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,1072,1
17,0,0,1072,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,994,1
17,0,0,994,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,632,1
17,0,0,632,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1102,1
17,0,0,1102,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,994,1
17,0,0,994,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1102,1
17,0,0,1102,1
17,0,0,417,1
17,0,0,417,1
17,0,0,940,1
17,0,0,940,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,984,1
17,0,0,984,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1044,1
17,0,0,1044,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1002,1
17,0,0,1002,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,940,1
17,0,0,940,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1002,1
17,0,0,1002,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1155,1
17,0,0,1155,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1165,1
17,0,0,1165,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1160,1
17,0,0,1160,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1038,1
17,0,0,1038,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,940,1
17,0,0,940,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1170,1
17,0,0,1170,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1017,1
17,0,0,1017,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1458,1
17,0,0,1458,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,972,1
17,0,0,972,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,749,1
17,0,0,749,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1083,1
17,0,0,1083,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,778,1
17,0,0,778,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1002,1
17,0,0,1002,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1458,1
17,0,0,1458,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1166,1
17,0,0,1166,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1002,1
17,0,0,1002,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,940,1
17,0,0,940,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,940,1
17,0,0,940,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,956,1
17,0,0,956,1
17,0,0,1490,1
17,0,0,1490,1
17,0,0,659,1
17,0,0,659,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,956,1
17,0,0,956,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
17,0,0,1514,1
17,0,0,1514,1
17,0,0,417,1
17,0,0,417,1
17,0,0,417,1
